Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
QS Engineer (CV In English),Toda Vietnam Company Limited,10tr-16tr ₫/tháng,"Ho Chi Minh, Ho Chi Minh City, Vietnam, 243 Đê La Thành, phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội, Việt Nam","JOB REQUIREMENT (YÊU CẦU CÔNG VIỆC)
- Graduated from construction economics major or relevant major;
Tốt nghiệp chuyên ngành KTXD hoặc những ngành liên quan;
-At least 2 years of working experience in a similiar position
Có ít nhất 2 năm kinh nghiệm ở vị trí tương đương
- Age limit requirements: 24 ~ 27 (1996 -> 2001)
Yêu cầu tuổi tác: 24~ 29 tuổi (1996 -> 2001)
- Salary: 10-16 million vnđ (depend on your performance). This salary is not included OT wage
Lương: từ 10 - 16 Triệu (tùy thuộc vào năng lực). Mức lương này chưa bao gồm tiền làm thêm giờ
- Good at MS Office (Word, Excel, Outlook…), AutoCAD;
Thành thạo MS Office (Word, Excel, Outlook…), AutoCAD;
- Intermediate English Skills
Kỹ năng anh văn trung cấp.
- Other Skills: Analytical/ problem solving/ decision making/ presentation/document control skills.
Kỹ năng phân tích; Kỹ năng xử lý tình huống và ra quyết định; Kỹ năng trình bày và quản lý hồ sơ.
- Candidate priority: Good health, can playing sports and art is an advantage.
Ưu tiên ứng viên: Sức khỏe tốt, có chơi thể thao và nghệ thuật là một lợi thế.",2025-05-15,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,2,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"AutoCAD, Concept Design, Dự Toán, Quantity Surveyor Management, Tender Drawing",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kỹ thuật xây dựng/Cơ sở hạ tầng, AutoCAD, Concept Design, Dự Toán, Quantity Surveyor Management, Tender Drawing, Toda Vietnam Company Limited, Hồ Chí Minh",Phát Triển Dự Án/Đấu Thầu,0,100
Kế Toán Trưởng Khách Sạn Thiên Ân,Công Ty Cổ Phần Đầu Tư Thiên Ân,20tr-30tr ₫/tháng,"Quảng trường Việt Yên, huyện Việt Yên, tỉnh Bắc Giang, Tầng 2, tòa nhà Xphomes Star, Khu đô thị mới Tân Tây Đô, xã Tân Lập, huyện Đan Phượng, thành phố Hà Nội, Việt Nam.","1. Trình độ chuyên môn
- Tốt nghiệp đại học chuyên ngành Kế toán, Kiểm toán, Tài chính.
- Có chứng chỉ Kế toán trưởng.

2. Kinh nghiệm

- Tối thiểu 3 - 5 năm kinh nghiệm ở vị trí tương đương, ưu tiên trong lĩnh vực quản lý vận hành tòa nhà, bất động sản, dịch vụ thương mại.

3. Kiến thức chuyên môn

- Am hiểu các quy định về kế toán, thuế và tài chính doanh nghiệp.

4. Kỹ năng & Phẩm chất

- Thành thạo phần mềm kế toán (MISA, Fast...) và tin học văn phòng.
- Kỹ năng quản lý, điều phối công việc, giao tiếp và làm việc nhóm tốt.
- Trung thực, cẩn trọng, chịu được áp lực cao.
- Nhanh nhẹn, tư duy tích cực và ham học hỏi.

CHẾ ĐỘ PHÚC LỢI
1. Thu nhập cạnh tranh: 20 – 30 triệu/tháng (thỏa thuận theo năng lực)
2. Thưởng: Lương tháng 13, thưởng Lễ, Tết, thưởng kết quả công việc.
3. Đào tạo & phát triển: Được tham gia các chương trình đào tạo chuyên sâu về chuyên môn.
4. Ăn trưa: Hỗ trợ ăn trưa tại căng tin công ty.
5. Khen thưởng: Có chính sách khen thưởng riêng cho cá nhân có thành tích nổi bật, đóng góp đặc biệt.
6. Bảo hiểm: Đóng đầy đủ BHYT, BHXH, BHTN theo quy định khi ký HĐLĐ chính thức.
7. Phúc lợi nội bộ: Phúc lợi cho CBNV: Chế độ sinh nhật, ngày đặc biệt của CBNV (08/03, 20/10, Quốc tế Đàn ông); hiếu hỉ, ốm đau,... cho CBNV và người thân (vợ/chồng/con/tứ thân phụ mẫu).
8. Chế độ nghỉ mát – gắn kết: Du lịch, nghỉ dưỡng, teambuilding hàng năm.
9. Điều chỉnh lương: Xét điều chỉnh thu nhập định kỳ hàng năm hoặc theo năng lực đột xuất.
10. Công tác phí: Hỗ trợ chi phí đi công tác theo quy định công ty.
11. Chế độ nghỉ: Nghỉ Lễ, Tết theo quy định Nhà nước; làm việc từ thứ 2 đến hết sáng thứ 6 và 2 thứ 7 mỗi tháng.
12. Văn phòng làm việc: Môi trường chuyên nghiệp, văn phòng hạng sang, thuận tiện giao thông tại khu vực Bắc Giang.",2025-05-15,Kế Toán/Kiểm Toán,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,3,Cử nhân,Không hiển thị,,Trưởng phòng,"Kế Toán, Hạch Toán, Khách Sạn & Nhà Hàng",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Kế Toán, Hạch Toán, Khách Sạn & Nhà Hàng, Công Ty Cổ Phần Đầu Tư Thiên Ân, Bắc Giang",Kế Toán Tổng Hợp,0,100
Trợ Lý Cấp Cao TGĐ Tập Đoàn Mảng Pháp Chế,Công Ty Cổ Phần Tập Đoàn Sunshine,Thương lượng,"Tầng 9 tòa Sunshine Center, số 16 đường Phạm Hùng, Nam Từ Liêm, Hà Nội, Tòa nhà Sunshine Center, 16 Phạm Hùng, Nam Từ Liêm, Hà Nội","1. Trình độ học vấn
- Tốt nghiệp Đại học trở lên các chuyên ngành Luật
- Có kinh nghiệm ít nhất 05 năm làm việc tại vị trí tương đương
2. Kinh nghiệm
- tại các Tập đoàn Chủ đầu tư BĐS lớn trên thị trường
- Kỹ năng lãnh đạo, quản lý thời gian;
- Tham mưu, tư vấn pháp chế BĐS cho Ban lãnh đạo TĐ;
3. Kỹ năng và năng lực
- Sử dụng thành thạo tin học văn phòng, phần mềm chuyên ngành,
chi tiết, tỉ mỉ, chủ động đề xuất, cải tiến quy trình;
- Năng động, hoạt bát, trung thực, cẩn trọng và nhiệt tình trong
công việc;
- Kỹ năng soạn thảo, tra cứu và thẩm định văn bản",2025-05-15,Pháp Lý,Bất Động Sản/Cho thuê,5,Cử nhân,1,08:00 - 17:00,Nhân viên,"Giải Quyết Tranh Chấp, Lãnh Đạo, Quản Lý Nhóm, Soạn Thảo Hợp Đồng, Tư Vấn Pháp Lý",Bất kỳ,Không giới hạn,Bất kỳ,,Toàn thời gian,"Pháp Lý, Tư Vấn Pháp Lý, Bất Động Sản/Cho thuê, Giải Quyết Tranh Chấp, Lãnh Đạo, Quản Lý Nhóm, Soạn Thảo Hợp Đồng, Tư Vấn Pháp Lý, Công Ty Cổ Phần Tập Đoàn Sunshine, Hà Nội",Tư Vấn Pháp Lý,0,100
Trợ Lý Vận Hành Chung Cư Và Cho Thuê Sàn Thương Mại,Công Ty Cổ Phần Tập Đoàn Sunshine,Thương lượng,"Tầng 9 tòa Sunshine Center, số 16 đường Phạm Hùng, Nam Từ Liêm, Hà Nội, Tòa nhà Sunshine Center, 16 Phạm Hùng, Nam Từ Liêm, Hà Nội",,2025-05-15,Bất Động Sản,Bất Động Sản/Cho thuê,3,,,,Nhân viên,"Báo Cáo Tài Chính, Kỹ năng đàm phán, Làm Việc Nhóm, Phân Tích Tài Chính, Quản Trị Tòa Nhà",Bất kỳ,Không giới hạn,,,,"Bất Động Sản, Kinh Doanh Thương Mại, Cho Thuê & Quản Lý Tài Sản, Bất Động Sản/Cho thuê, Báo Cáo Tài Chính, Kỹ năng đàm phán, Làm Việc Nhóm, Phân Tích Tài Chính, Quản Trị Tòa Nhà, Công Ty Cổ Phần Tập Đoàn Sunshine, Hà Nội","Kinh Doanh Thương Mại, Cho Thuê & Quản Lý Tài Sản",0,100
Trưởng Phòng Kế Toán Cao Cấp / Senior Accounting Manager,Công Ty Cổ Phần Dược Phẩm Đạt Vi Phú ( DAVIPHARM ),Thương lượng,"Lô M7A, Đường D17, KCN Mỹ Phước I, P. Thới Hòa, TX Bến Cát, Bình Dương, LÔ M7A, ĐƯỜNG D17, KCN MỸ PHƯỚC 1, TX BẾN CÁT, BÌNH DƯƠNG",,2025-05-15,Kế Toán/Kiểm Toán,Dược phẩm,5,Cử nhân,Không hiển thị,,Trưởng phòng,"Báo Cáo Tài Chính, Fast Accounting, Pháp lý kế toán, Luật Thuế, Quản Lý Công Nợ",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kiểm Soát Viên Tài Chính, Dược phẩm, Báo Cáo Tài Chính, Fast Accounting, Pháp lý kế toán, Luật Thuế, Quản Lý Công Nợ, Công Ty Cổ Phần Dược Phẩm Đạt Vi Phú ( DAVIPHARM ), Bình Dương",Kiểm Soát Viên Tài Chính,0,100
"Nhân Viên Kỹ Thuật Injection (Mảng Sản Xuất, Ép Nhựa)",Công Ty TNHH Cresyn Hà Nội,Thương lượng,"Cụm CN đa nghề Đông Thọ, Xã Đông Thọ , Huyện Yên Phong , Bắc Ninh , Việt Nam, Cụm công nghiệp đa nghề Đông Thọ, Xã Đông Thọ, Huyện Yên Phong, Tỉnh Bắc Ninh, Việt Nam","- Tốt nghiệp cao đẳng, đại học trở lên chuyên ngành Điện, Điện tử, Tự động hóa,....
- Bắt buộc: Có kinh nghiệm trên 1 năm trong lĩnh vực kỹ thuật - sản xuất, ép nhựa.
- Khả năng tự nghiên cứu, tìm hiểu và phát hiện những hạn chế trong hệ thống.
- Sáng tạo, linh hoạt xử lý vấn đề.",2025-05-15,Khoa Học & Kỹ Thuật,Sản xuất,1,Cao đẳng,Không hiển thị,,Nhân viên,"Ép Nhựa, Injection, Vận Hành Máy Ép, Bảo trì máy móc, Tự Động Hóa",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Sản xuất, Ép Nhựa, Injection, Vận Hành Máy Ép, Bảo trì máy móc, Tự Động Hóa, Công Ty TNHH Cresyn Hà Nội, Bắc Ninh",Kỹ Thuật Điện/Điện Tử,0,100
Chuyên Viên Thuế / Tax Specialist,Công Ty Cổ Phần Dược Phẩm Đạt Vi Phú ( DAVIPHARM ),Thương lượng,"Lô M7A, Đường D17, KCN Mỹ Phước I, P. Thới Hòa, TX Bến Cát, Bình Dương, LÔ M7A, ĐƯỜNG D17, KCN MỸ PHƯỚC 1, TX BẾN CÁT, BÌNH DƯƠNG",,2025-05-15,Kế Toán/Kiểm Toán,Dược phẩm,3,Cao đẳng,Không hiển thị,,Nhân viên,"Dược Phẩm, Luật Thuế, Quản lý hồ sơ thuế, VAT, Kinh Nghiệm Sản Xuất",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Thuế, Dược phẩm, Dược Phẩm, Luật Thuế, Quản lý hồ sơ thuế, VAT, Kinh Nghiệm Sản Xuất, Công Ty Cổ Phần Dược Phẩm Đạt Vi Phú ( DAVIPHARM ), Bình Dương",Kế Toán Thuế,0,100
Chuyên Viên Mua Hàng Nhập Khẩu - Tiếng Trung/ Tiếng Anh,Công Ty Cổ Phần Công Nghệ Môi Trường Toàn Á,13tr-18tr ₫/tháng,"L7-39 KĐT Athena Fulland, Đại Kim, Hoàng Mai, HN, L7-39 Khu đô thị Athena Fulland, Đại Kim, Hoàng Mai, Hà Nội",,2025-05-15,Hành Chính Văn Phòng,Dịch vụ môi trường/Chất thải,1,,,,Nhân viên,"Liên Hệ Nhà Cung Cấp, Mua Hàng Nhập Khẩu, Tiếng Anh, Mua Sắm Hàng Hóa, Tiếng Trung",Tiếng Việt,Không hiển thị,,,,"Hành Chính Văn Phòng, Thu Mua, Dịch vụ môi trường/Chất thải, Liên Hệ Nhà Cung Cấp, Mua Hàng Nhập Khẩu, Tiếng Anh, Mua Sắm Hàng Hóa, Tiếng Trung, Công Ty Cổ Phần Công Nghệ Môi Trường Toàn Á, Hà Nội",Thu Mua,0,100
Campaign Manager,"Central Retail Vietnam - Food Retail Hypermarket (Go! Bigc, Topsmarket, Go!)",Thương lượng,"Phường 1, quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam, Vietnam Head Office – 163 Phan Dang Luu St., Ward 1, Phu Nhuan Dist, HCMC",,2025-05-15,"Tiếp Thị, Quảng Cáo/Truyền Thông",Bán lẻ/Bán sỉ,3,,,,Trưởng phòng,"Campaign Marketing, Digital Marketing, Quản Lý Chiến Dịch, Advertising Campaign, Campaign Management",Bất kỳ,Không hiển thị,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Thương Mại, Bán lẻ/Bán sỉ, Campaign Marketing, Digital Marketing, Quản Lý Chiến Dịch, Advertising Campaign, Campaign Management, Central Retail Vietnam - Food Retail Hypermarket (Go! Bigc, Topsmarket, Go!), Hồ Chí Minh",Tiếp Thị Thương Mại,0,100
Equipment Improvement Engineer,Công Ty TNHH CTR VINA,Thương lượng,"Tam Kỳ, Quảng Nam, KCN Tam Thăng, Tp. Tam Kỳ, tỉnh Quảng Nam, Việt Nam","- Age: Recommended from 25 - 35 (male only)
- Relevant experience: At least 2 years of relevant experience in operating, maintaining, repairing, and improving manufacturing machinery.
- English Proficiency: Professional standard level B (Intermediate)
- Technical Skill: Proficient in using 3D design, Cad, as well as Word, Excel, Power Point
- Education: University degree in Mechanical, Mechatronics, Industrial Maintenance",2025-05-15,Kỹ Thuật,Sản xuất,2,Không giới hạn,Không hiển thị,,Nhân viên,"Maintenance Planning, Performace Improvement, Equipment Maintenance, Machinery Repair, Mechanical Maintenance",Bất kỳ,Không hiển thị,Nam,,Toàn thời gian,"Kỹ Thuật, Bảo trì/Bảo Dưỡng, Sản xuất, Maintenance Planning, Performace Improvement, Equipment Maintenance, Machinery Repair, Mechanical Maintenance, Công Ty TNHH CTR VINA, Quảng Nam",Bảo trì/Bảo Dưỡng,25,35
Lab Supervisor (Chemicals Lab),SGS Vietnam,Thương lượng,"Lô 3/21, Đường 19/5A, KCN 3, KCN Tân Bình, Phường Tây Thạnh, Quận Tân Phú, TPHCM, 198 Nguyen Thi Minh Khai St, W.6, Dis.3, HCMC","- Bachelor Degree or above
- At least 3-4 year experience in consumer testing company
- Able to work independently and working under pressure
- Ability to manage multiple task
- Responsible and details minded",2025-05-15,Khoa Học & Kỹ Thuật,Hoá chất/Hoá sinh,0,,,,Nhân viên,"Laboratory, Testing, Toys Manufacturing, Laboratory Testing",Tiếng Anh,Không hiển thị,,,,"Khoa Học & Kỹ Thuật, Kỹ Thuật Hóa Học, Hoá chất/Hoá sinh, Laboratory, Testing, Toys Manufacturing, Laboratory Testing, SGS Vietnam, Hồ Chí Minh",Kỹ Thuật Hóa Học,0,100
Marketing Executive,Công Ty TNHH Fonterra Brands Việt Nam,Thương lượng,"Tòa nhà Bitexco, số 2 Hải Triều, P. Bến Nghé, Quận 1, Tp.HCM, Lầu 9, Tòa nhà Bitexco, số 2 Hải Triều, P. Bến Nghé, Quận 1, Tp.HCM","• University Degree in Business Administration, Marketing
• Having around 1 year experienced in FMCG company
• Fundamental knowledge in FMCG is a plus
• Proficient in MS Office
• Excellent written and spoken communication both Vietnamese & English
• Proficiency in MS Office (MS Excel and MS PowerPoint, etc)
• Analytical and logical thinker, results orientated
• Well- organized and could work independently
• Good creativity and have ability to interact, communicate and present ideas",2025-05-15,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,0,Cử nhân,Không hiển thị,,Nhân viên,"FMCG, Truyền Thông, Quảng Cáo, E-commerce, Branding Campaign",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Hàng tiêu dùng, FMCG, Truyền Thông, Quảng Cáo, E-commerce, Branding Campaign, Công Ty TNHH Fonterra Brands Việt Nam, Hồ Chí Minh",Tiếp Thị,0,100
Nhân Viên Phòng QA,Công ty TNHH Kureha Việt Nam,"$ 500-1,000 /tháng","số 227/3 Đường số 13 KCN Amata, P. Long Bình, Biền Hòa, Đồng Nai, số 227/3 Đường số 13 KCN Amata","1. Kinh nghiệm: có kinh nghiệm về đảm bảo chất lượng, hiểu sâu về hệ thống ISO 9001, ISO14001, BRC,...
2. Kỹ năng mềm:
a. Vi tính: thành thạo Word, Excel, Power Point
b. Ngoại ngữ: ưu tiên biết tiếng Nhật (N3 trở lên) → Không bắt buộc
3. Tính cách: cẩn thận, Teamwork và Horenso (Báo cáo – Liên lạc – Thảo luận) tốt với cấp trên và đồng nghiệp.",2025-05-15,Công Nghệ Thông Tin/Viễn Thông,Bao bì/In ấn/Dán nhãn,1,Cao đẳng,1,07:30 - 16:30,Nhân viên,"Giao Tiếp, Quản Lý Hệ Thống Chất Lượng, Teamwork, Tiếng Nhật, Tin Học Văn Phòng (Word- Excel- Powerpoint)",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, QA/QC/Software Testing, Bao bì/In ấn/Dán nhãn, Giao Tiếp, Quản Lý Hệ Thống Chất Lượng, Teamwork, Tiếng Nhật, Tin Học Văn Phòng (Word- Excel- Powerpoint), Công ty TNHH Kureha Việt Nam, Đồng Nai",QA/QC/Software Testing,22,35
Chuyên Viên Quan Hệ Khách Hàng Doanh Nghiệp,"Vietnam International Leasing Company (Vilc),","Từ $ 1,000 /tháng","Charmvit Tower, 117 Đường Trần Duy Hưng, Trung Hòa Nhân Chính, Trung Hoà, Cầu Giấy, Hà Nội, Vietnam, Suite 902 Centec Tower 72-74 Nguyen Thi Minh Khai, Ward 6, District 3, HCMC","- Trình độ học vấn: Tốt nghiệp Đại học trở lên, chuyên ngành Kinh tế, Tài chính, Ngân hàng, Quản trị kinh doanh, Ngoại thương, Marketing …
- Có kiến thức cơ bản về Tài chính – Ngân hàng.
- Trung thực, chủ động, chịu được áp lực trong công việc
- Tiếng Anh thành thạo là 1 lợi thế
- Có tối thiểu 3 năm kinh nghiệm làm việc trong lĩnh vực tài chính ngân hàng.
- Có kỹ năng giao tiếp, bán hàng và giải quyết vấn đề tốt
- Kỹ năng đàm phán và thuyết phục tốt.

QUYỀN LỢI",2025-05-15,Ngân Hàng & Dịch Vụ Tài Chính,Tài Chính,3,,,,Nhân viên,"Phát Triển Khách Hàng, Bán Hàng, Tài Chính Ngân Hàng, Quản trị Kinh doanh, Ngoại Thương",Bất kỳ,Không hiển thị,,,,"Ngân Hàng & Dịch Vụ Tài Chính, Quản Lý Quan Hệ Khách Hàng, Tài Chính, Phát Triển Khách Hàng, Bán Hàng, Tài Chính Ngân Hàng, Quản trị Kinh doanh, Ngoại Thương, Vietnam International Leasing Company (Vilc),, Hà Nội",Quản Lý Quan Hệ Khách Hàng,0,100
Chuyên Viên Kỹ Thuật Bán Hàng (Presales Kỹ Thuật),Tập Đoàn Công Nghệ G-Group,"$ 1,500-2,500 /tháng","G-Group Tower - Số 5 Nguyễn Thị Duệ, Trung Hòa, Cầu Giấy, Hồ Chí Minh, Vietnam, G-Group Tower - Số 5 Nguyễn Thị Duệ, Trung Hòa, Cầu Giấy","- Tốt nghiệp đại học chuyên ngành Công nghệ thông tin, Kỹ thuật, hoặc các ngành liên quan
- Có Kỹ năng khai thác thông tin khách hàng, dự án.
- Có ít nhất 2-3 năm kinh nghiệm trong vai trò Presale, Tư vấn giải pháp, hoặc vị trí tương tự trong ngành công nghệ.
- Hiểu biết sâu về các giải pháp công nghệ (ví dụ: Cloud, AI, Big Data, IoT, Cybersecurity, hoặc các phần mềm doanh nghiệp)
- Kỹ năng giao tiếp, thuyết trình và đàm phán tốt; khả năng làm việc với nhiều đối tượng khách hàng.
- Kỹ năng phân tích và giải quyết vấn đề nhanh chóng.
- Kỹ năng xây dựng tài liệu và thuyết trình sản phẩm.
- Có Background: technical đi lên
- Có khả năng làm việc nhóm và chịu áp lực công việc cao

QUYỀN LỢI
- Lương thưởng cạnh tranh;
- Môi trường công nghệ với Văn hóa doanh nghiệp chất lừ, trẻ trung, năng động, luôn nhận được sự hỗ trợ tận tâm từ đồng nghiệp.
- Bảo hiểm sức khỏe cho nhân sự khi trở thành Nhân sự chính thức
- Chính sách review lương hàng năm;
- Chế độ thưởng: Thưởng tất cả các ngày lễ, tết; thưởng cuối năm theo KQKD của công ty;
- Được hưởng đầy đủ các chế độ bảo hiểm và ngày nghỉ, lễ theo quy định của công ty và pháp luật hiện hành;
- Được hưởng các chế độ phúc lợi và các hoạt động văn hóa tập thể: Team Building, Gala cuối năm, sinh nhật, các ngày lễ ….;
- Có cơ hội thăng tiến và phát triển cao.",2025-05-15,Kinh Doanh,Phần Mềm CNTT/Dịch vụ Phần mềm,2,Cử nhân,1,,Nhân viên,"Phát Triển Khách Hàng, Presales Technical, Khai Thác Thông Tin, Tư Vấn Giải Pháp, Cloud Solutions",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng Kỹ Thuật, Phần Mềm CNTT/Dịch vụ Phần mềm, Phát Triển Khách Hàng, Presales Technical, Khai Thác Thông Tin, Tư Vấn Giải Pháp, Cloud Solutions, Tập Đoàn Công Nghệ G-Group, Hà Nội, Hồ Chí Minh",Bán Hàng Kỹ Thuật,0,100
