Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
Giám Đốc Ban Pháp Chế & Kiểm Soát Tuân Thủ,Tổng công ty Cổ phần Bảo hiểm Hùng Vương,Thương lượng,"Tòa Samsora Premier, Số 105 Chu Văn An, Quang Trung, Hà Đông, Hà Nội., Tòa nhà Samsora, Yết Kiêu, Hà Đông, Hà Nội, Việt Nam",,2025-05-16,Khác,Bảo hiểm,5,Cử nhân,1,08:00 - 17:00,Giám Đốc và Cấp Cao Hơn,"Lãnh Đạo, Pháp Lý, Quản Lý Rủi Ro, Bảo Hiểm",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Khác, Khác, Bảo hiểm, Lãnh Đạo, Pháp Lý, Quản Lý Rủi Ro, Bảo Hiểm, Tổng công ty Cổ phần Bảo hiểm Hùng Vương, Hà Nội",Khác,0,100
Quality Management Team Leader,CÔNG TY TNHH Seah M&S Việt Nam,Thương lượng,"LÔ F4, KCN CHUYÊN SÂU PHÚ MỸ 3, P. PHƯỚC HÒA, TX. PHÚ MÝ, BÀ RỊA VŨNG TÀU, TÒA NHÀ VOV, SỐ 7 NGUYỄN THỊ MINH KHAI, P. BẾN NGHÉ, QUẬN 1, TP. HCM, VOV Building, no. 7 Nguyen Thi Minh Khai, Dist. 1, HCMC","- Manager (10+ years experience, or relevant industry experience)
- Extensive experience in quality control, material analysis, and ISO certifications
- Strong knowledge of spectroscopy (XRF, ICP), elemental analyzers (C/S, ONH), tritration methods and material testing
- Experience in managing regulatory compliance (ISO 9001, environmental standards)
- Ability to establish quality control procedures and standards

- From May to September, 2025: Work at VOV Building, no. 7 Nguyen Thi Minh Khai, Dist. 1, HCMC
- After September, 2025: Work at the factory in KCN Chuyen Sau, Phu My 3, Ba Ria Vung Tau",2025-05-16,Sản Xuất,Sản xuất,10,Cử nhân,1,,Trưởng phòng,"Quality Control, Material Analysis, Production Process, ISO 9001, Material Testing",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Quality Control, Material Analysis, Production Process, ISO 9001, Material Testing, CÔNG TY TNHH Seah M&S Việt Nam, Bà Rịa - Vũng Tàu, Hồ Chí Minh",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,35,50
Purchasing,Công ty TNHH Jion Vina,15tr-20tr ₫/tháng,"38 Đường Phú Thuận, Tân Phú, Quận 7, Hồ Chí Minh, Việt Nam, Số 215A, Đường Tỉnh Lộ 826, Ấp Mỹ Tây, Xã Mỹ Lệ, Huyện Cần Đước, Tỉnh Long An, số 215A, Đường Tỉnh Lộ 826, Ấp Mỹ Tây, Xã Mỹ Lệ, Huyện Cần Đước, Tỉnh Long An",,2025-05-16,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Dệt may/May mặc/Giày dép,2,,,,Nhân viên,"Lập Kế Hoạch Mua Hàng, Mua Hàng, Purchasing Control, Purchasing Support, Thu Mua",Tiếng Việt,Không hiển thị,,,,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Thu Mua & Quản Trị Hàng Tồn Kho, Dệt may/May mặc/Giày dép, Lập Kế Hoạch Mua Hàng, Mua Hàng, Purchasing Control, Purchasing Support, Thu Mua, Công ty TNHH Jion Vina, Hồ Chí Minh, Long An",Thu Mua & Quản Trị Hàng Tồn Kho,0,100
"Swatch Librarian – Nhân Viên Kiểm Tra Bảng Màu Nội Thất (Lương Up to 15,000,000 Vnđ)",The Representative Office of Four Hands LLC In Ho Chi Minh City,Tới 15tr ₫/tháng,"Ho Chi Minh City, Vietnam, 17 Nguyen Duy Hieu, Quarter 2, Thao Dien Ward, Thu Duc City, Ho Chi Minh City","• At least 1 year of experience in color testing, interior design industry. (Open for new graduates, additional training will be provided).
• English proficiency is MUST (including verbal, written, and interpersonal communication skills;
• Strong analytical and creative problem-solving skills.
• Experience in AutoCAD, SolidWorks, or similar 3D modeling software is a plus.

Benefits:
*Competitive remuneration: Up to 15 million dong;
* International profit share system for quarter bonus;
* Health check-up and Healthcare insurance;
* Opportunity to continue work for Four Hands after the end of 10-month contract.",2025-05-16,Kiến Trúc/Xây Dựng,Nội thất/Gỗ,1,Cử nhân,1,09:00 - 18:00,Nhân viên,"AutoCAD, Color Checking, Color Checking, English, Interior Design, SolidWorks",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Thiết Kế Nội Thất, Nội thất/Gỗ, AutoCAD, Color Checking, Color Checking, English, Interior Design, SolidWorks, The Representative Office of Four Hands LLC In Ho Chi Minh City, Hồ Chí Minh",Thiết Kế Nội Thất,0,100
QS Team Leader,Công Ty TNHH Gemtek Việt Nam,Thương lượng,"Hà Nam, Vietnam, Khu công nghiệp Đồng Văn II, Xã Bạch Thượng, Huyện Duy Tiên, Tỉnh Hà Nam","- Tốt nghiệp Đại học trở lên trong lĩnh vực liên quan, quen thuộc với các tiêu chuẩn ISO9001, TL9000, IEQC080000/IATF 16949/ISO 13485/ESD 20.20 và các tiêu chuẩn hệ thống khác, có chứng chỉ đánh giá viên nội bộ hoặc chứng chỉ đánh giá viên được công nhận quốc gia
- Có kinh nghiệm trong chứng nhận hệ thống mới, có kỹ năng giao tiếp và tổ chức phối hợp
- Hiểu biết về IPC610, 7 công cụ QC, 5 công cụ cốt lõi (5 Core tools)
- Thành thạo 4 kỹ năng tiếng Trung hoặc tiếng Anh
- Có hơn 5 năm kinh nghiệm quản lý chất lượng, quen thuộc với quy trình sản xuất trong ngành công nghiệp điện tử

*** PHÚC LỢI:
PHÚC LỢI:
- LƯƠNG HẤP DẪN THEO NĂNG LỰC (upto 30M)
- Có xe đưa đón từ Hà Nội- Hà Nam
- Nghỉ 2 thứ 7 & các chủ nhật/tháng
- Được hưởng các khoản trợ cấp khác như: thưởng chuyên cần, trợ cấp xăng xe, trợ cấp con nhỏ
- Đóng bảo hiểm trong thời gian thử việc
- Ngoài ra còn được thưởng nhân dịp lễ tết như: Tết dương lịch, Quốc tế Lao động, sinh nhật, Quốc Khánh, lương tháng thứ 13,...
- Được nghỉ phép năm theo luật lao động Việt Nam",2025-05-16,Sản Xuất,Sản xuất,1,Trung học,Không hiển thị,,Nhân viên,"Chất Lượng Sản Phẩm, ISO 9001, Kiểm Tra Thiết Bị, Phân Tích Lỗi, Đánh Giá Hiệu Suất",Bất kỳ,Không hiển thị,Bất kỳ,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Chất Lượng Sản Phẩm, ISO 9001, Kiểm Tra Thiết Bị, Phân Tích Lỗi, Đánh Giá Hiệu Suất, Công Ty TNHH Gemtek Việt Nam, Hà Nam",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,25,35
Sales Merchandiser,Công Ty TNHH Jion Vina,Thương lượng,"38 Đường Phú Thuận, Tân Phú, Quận 7, Hồ Chí Minh, Việt Nam, số 215A, Đường Tỉnh Lộ 826, Ấp Mỹ Tây, Xã Mỹ Lệ, Huyện Cần Đước, Tỉnh Long An",,2025-05-16,Kinh Doanh,Dệt may/May mặc/Giày dép,3,,,,Nhân viên,"Purchase Management, May Mặc, Sales, Merchandising, Kinh Doanh",Bất kỳ,Không hiển thị,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dệt may/May mặc/Giày dép, Purchase Management, May Mặc, Sales, Merchandising, Kinh Doanh, Công Ty TNHH Jion Vina, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100
HR Generalist,CÔNG TY TNHH Seah M&S Việt Nam,538-576 ₫/tháng,"TÒA NHÀ VOV, SỐ 7 NGUYỄN THỊ MINH KHAI, P. BẾN NGHÉ, QUẬN 1, TP. HCM, LÔ F4, KCN CHUYÊN SÂU PHÚ MỸ 3, P. PHƯỚC HÒA, TX. PHÚ MÝ, BÀ RỊA VŨNG TÀU, TÒA NHÀ VOV, SỐ 7 NGUYỄN THỊ MINH KHAI, P. BẾN NGHÉ, QUẬN 1, TP. HCM LÔ F4, KCN CHUYÊN SÂU PHÚ MỸ 3, P. PHƯỚC HÒA, TX. PHÚ MÝ, BÀ RỊA VŨNG TÀU","Quyền lợi:
- Mức lương: 14-15 Triệu
- Được tham gia BHXH, BHYT và các phúc lợi khác theo quy định công ty
- Môi trường làm việc chuyên nghiệp, năng động

Yêu cầu:
- Tốt nghiệp Cao đẳng/ Đại học các chuyên ngành liên quan như: Nhân sự, Kinh tế, Quản trị kinh doanh,...
- Có kinh nghiệm ở vị trí tương đương.
- Thành thạo tin học văn phòng
- Kỹ năng làm việc độc lập và làm việc nhóm tốt.
- Kỹ năng giao tiếp tốt. Nhanh nhẹn, chăm chỉ, trung thực, tinh thần cầu tiến và cạnh tranh cao. Ưu tiên có tiếng Anh giao tiếp.
- Kỹ năng quản lý thông tin và tài liệu
- Kỹ năng phân tích và đánh giá
- Kỹ năng giao tiếp tốt, giải quyết vấn đề hiệu quả, tinh thần trách nhiệm cao
- Nắm vững các quy định của pháp luật về lao động, các chính sách, quy trình liên quan đến quản lý nhân sự, luật bảo hiểm xã hội và các quy định liên quan khác
- Làm việc với các thông tin nhạy cảm và số liệu, đòi hỏi sự chính xác, cẩn thận và tính toán kỹ
- Tinh thần cầu tiến và cạnh tranh cao",2025-05-16,Hành Chính Văn Phòng,Sản xuất,1,Cao đẳng,Không hiển thị,08:30 - 17:30,Nhân viên,"C&B, Nhân Sự, Tuyển Dụng, Hành chính - Nhân sự, human rescources",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Sản xuất, C&B, Nhân Sự, Tuyển Dụng, Hành chính - Nhân sự, human rescources, CÔNG TY TNHH Seah M&S Việt Nam, Hồ Chí Minh, Bà Rịa - Vũng Tàu",Hành Chính,23,35
Equipment Engineer,"Boyd Vietnam Company Limited.,",Thương lượng,"Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, VN, Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, Vietnam",,2025-05-16,Kỹ Thuật,Sản xuất,2,,,,Nhân viên,"Mechanical Engineering, Maintenance, Technical Component, Safety Control, Automation Equipment",Tiếng Anh,Không hiển thị,,,,"Kỹ Thuật, Cơ Khí Tự Động Hoá, Sản xuất, Mechanical Engineering, Maintenance, Technical Component, Safety Control, Automation Equipment, Boyd Vietnam Company Limited.,, Bắc Ninh",Cơ Khí Tự Động Hoá,0,100
Production Staff/ Nhân Viên Quản Lý Chuyền Sản Xuất,Công Ty TNHH LG Electronics Việt Nam Hải Phòng,"$ 500-1,000 /tháng","Lô CN2, KCN Tràng Duệ, Xã Lê Lợi, huyện An Dương, tp Hải Phòng, Lô CN2, KCN Tràng Duệ, H.An Dương, Hải Phòng","- University graduated, major in Electronics/Electronics/Mechanical/Mechatronic or related
- Making report skill and presentation skill is must
- Fluent in English skills is required
- Understand about the production/ manufacturing process
- Good at MS Office Power Point, Excel) and related technical
- A quick-learner and teamwork spirit
- Ability to work over-time, under pressure
- Enthusiastic and willingness to work for long time

BENEFITS:
- Competitive incomes/salary (500-1,000USD); 13rd salary payment; Working performance bonus
- Chance to train and business trip internally and in foreign countries
- Professional, comfortable, convenient, stable working environment
- Supplied Laptop to work, free lunch, bus to pick up employees from Hai phong and Ha Noi.
- Good culture/team building activities
- Some special holidays: summer holiday and winter holiday

Chúng tôi không thu bất kỳ khoản phí nào từ ứng viên.",2025-05-16,Sản Xuất,Điện/Điện tử,0,Cử nhân,Không hiển thị,,Nhân viên,"Mechanical, Electrical Automation System, Production Line Management, Production Process, Kế Hoạch Sản Xuất",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Điện/Điện tử, Mechanical, Electrical Automation System, Production Line Management, Production Process, Kế Hoạch Sản Xuất, Công Ty TNHH LG Electronics Việt Nam Hải Phòng, Hải Phòng",Hoạch Định & Quản Lý Sản Xuất,0,100
QA-QC Engineer (Tiếng Anh Giao Tiếp),Công Ty TNHH LG Electronics Việt Nam Hải Phòng,"$ 500-1,000 /tháng","Lô CN2, KCN Tràng Duệ, Xã Lê Lợi, huyện An Dương, tp Hải Phòng, Lô CN2, KCN Tràng Duệ, H.An Dương, Hải Phòng","- University graduated, major in Electronics/Electronics/Mechanical/Mechatronic or related
- Making report skill and presentation skill is must
- Fluent in English skills is required
- Understand about quality process
- Good at MS Office Power Point, Excel) and related technical
- A quick-learner and teamwork spirit
- Ability to work over-time, under pressure
- Enthusiastic and willingness to work for long time",2025-05-16,Sản Xuất,Sản xuất,5,Không giới hạn,30,,Nhân viên,"Mechanical, QA, QC, Quality Auditing, Quality Inspection",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Mechanical, QA, QC, Quality Auditing, Quality Inspection, Công Ty TNHH LG Electronics Việt Nam Hải Phòng, Hải Phòng",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,0,100
Nhân Viên Hành Chính (GA Staff),"Sunjin Vina Co., Ltd",$ 500-700 /tháng,"Sofic Tower, number 10, Mai Chi Tho Street, 2 District, Ho Chi Minh City, Lô II- 11, KCN Hố Nai, Trảng Bom, Đồng Nai","- Có kinh nghiệm ít nhất 2 năm ở vị trí tương đương (At least 2 years experience in similar position)
- Có thể giao tiếp bằng Tiếng anh (Can communicate by English)
- Nhanh nhẹn, chủ động, linh hoạt trong công việc (Agile, active and flexible in the work)
- Kỹ năng quản lý thời gian, sắp xếp công việc (Time management skills and work arrangement)
- Kỹ năng lập kế hoạch và xử lý vấn đề (Planning and problem solving skills)
- Thành thạo tin học văn phòng: word, excel và powerpoint (Proficient in MS office)",2025-05-16,Hành Chính Văn Phòng,Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản,2,Cao đẳng,Không hiển thị,,Nhân viên,"Tiếng Anh, Quản Lý Văn Phòng, Hành Chính Nhân Sự, Hành Chính, Administration",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản, Tiếng Anh, Quản Lý Văn Phòng, Hành Chính Nhân Sự, Hành Chính, Administration, Sunjin Vina Co., Ltd, Hồ Chí Minh",Hành Chính,0,100
Childcare Administrator,TLK MANAGEMENT SERVICES PTY LTD,"$ 1,000-1,500 /tháng","Level 6, 85 George Street, Parramatta NSW 2150, Level 6, 85 George Street, PARRAMATTA NSW 2150","Qualifications & experience
• Qualification in Early Childhood
• Knowledge of the Childcare Subsidy (CCS) and processes to assist families with payment of fees (desirable) – training will be provided.
• Demonstrated administration, organisational and time management skills.
• Ability to handle multiple tasks in an accurate and timely manner.
• Demonstrated numeracy, accuracy and attention to detail.
• Well-developed computer skills
• OWNA and MYOB experience (desirable)
• Excellent in English both written and oral communication skills
• Effective relationship building and interpersonal skills with a customer orientated focus.
Benefits
• Management support and mentorship
• Ongoing training
• 13-month salary
• 21 days paid leave
• 100% work from home",2025-05-16,Hành Chính Văn Phòng,Kế toán/Kiểm toán,1,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Administration, Childcare, Customer Service, Document Management, Education Support",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Việc Làm Online,"Hành Chính Văn Phòng, Hành Chính, Kế toán/Kiểm toán, Administration, Childcare, Customer Service, Document Management, Education Support, TLK MANAGEMENT SERVICES PTY LTD, Hồ Chí Minh",Hành Chính,0,100
Kế Toán Trưởng (Vietsugar Công Ty Con Vinamilk),Công Ty Cổ Phần Sữa Việt Nam (Vinamilk),Thương lượng,"Suối Hiệp, huyện Diên Khánh, tỉnh Khánh Hòa, Vietnam, Số 10, Tân Trào, P. Tân Phú, Q.7, Tp. HCM","HỌC VẤN & CHUYÊN NGÀNH:

Tốt nghiệp Đại học chuyên ngành Tài chính, Kế toán, ngân hàng hoặc Kiểm toán
Trình độ học vấn Tiếng Anh tốt
Sử dụng thành thạo Word/Excel/Powerpoint, ưu tiên có kinh nghiệm về hệ thống ERP, SAP. -
Có chứng chỉ Kế toán trưởng do Bộ Tài chính cấp.


KINH NGHIỆM:

Có 05 năm kinh nghiệm quản lý thực tế và ít nhất 2-3 năm kinh nghiệm ở vị trí tương đương tại các công ty có quy mô lớn ngành hàng thực phẩm/tiêu dùng nhanh hoặc trong lĩnh vực có liên quan.
Có phẩm chất đạo đức nghề nghiệp, trung thực, liêm khiết, có ý thức chấp hành pháp luật.


KIẾN THỨC CHUYÊN MÔN & CÁC KỸ NĂNG:

Am hiểu chuẩn mực kế toán Việt Nam (VAS) và luật pháp Việt Nam. Kỹ năng quyết định và giải quyết vấn đề
Kỹ năng lãnh đạo, làm việc độc lập, làm việc nhóm
Kỹ năng lập kế hoạch
Kỹ năng thuyết trình
Kỹ năng đàm phán
Đam mê công việc kế toán, cẩn thận
Khả năng làm việc
Có khả năng tư duy, phân tích, tổng hợp, báo cáo


CÁC YÊU CẦU KHÁC:
Chịu được áp lực công việc cao
Cẩn thận, chính xác
Nhiệt tình & chủ động công việc
Có tinh thần hợp tác làm việc nhóm, hỗ trợ với mọi người trong công việc


*** Vui lòng lưu ý rằng vì số lượng lớn hồ sơ mà Vinamilk nhận được trong quá trình tuyển dụng nên chúng tôi sẽ chỉ liên hệ lại trong trường hợp hồ sơ của bạn phù hợp với các yêu cầu của vị trí ứng tuyển. Trân trọng cám ơn sự quan tâm của các bạn!",2025-05-16,Kế Toán/Kiểm Toán,Sản xuất,8,Cử nhân,Không hiển thị,,Trưởng phòng,"Accounting Management, Chief Accountant Certificate",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Sản xuất, Accounting Management, Chief Accountant Certificate, Công Ty Cổ Phần Sữa Việt Nam (Vinamilk), Khánh Hòa",Kế Toán Tài Chính,0,100
