Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
"Chuyên Viên Kinh Doanh - Lương Cứng 11 Triệu, Data Nóng - Tư Vấn Nền Tảng Quản Trị Doanh Nghiệp Hợp Nhất MISA Amis",MISA Jointstock Company,25tr-30tr ₫/tháng,"Tòa nhà Công Đoàn Ngân hàng Việt Nam, Số 6, ngõ 82, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Tầng 9, tòa nhà Technosoft, phố Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, thành phố Hà Nội","Độ tuổi: 22 - 30 tuổi
Học vấn:
→ Tốt nghiệp Cao đẳng/ Đại học các chuyên ngành về Quản trị và Kinh tế: Quản trị kinh doanh, Marketing, Quản trị nhân lực, Kế toán, Tài chính - Ngân hàng,...
Kỹ năng:
→ Kỹ năng giao tiếp, thuyết trình tốt
→ Có khả năng phân tích và giải quyết vấn đề
→ Xử lý tình huống linh hoạt, có khả năng đàm phán
Yêu thích kinh doanh, máu lửa và có mục tiêu rõ ràng
Kinh nghiệm:
→ Có tối thiểu 1 năm kinh nghiệm kinh doanh
→ Ưu tiên có kinh nghiệm tại các công ty tư vấn giải pháp công nghệ (BASE, 1OFFICE, GETFLY hoặc các công ty tương tự)

Quyền lợi
1. Thu nhập và đãi ngộ:
→ Lương cứng 11 triệu VND/ tháng + thưởng doanh số. Thu nhập bình quân 25-30 triệu VND/tháng
2. Chính sách tăng lương và thưởng rõ ràng
→ Review lương cứng 4 lần/năm, tăng theo kết quả làm việc.
→ Thưởng nóng cho nhân viên xuất sắc theo từng chiến dịch, tháng, 6 tháng và năm.
3. Lộ trình phát triển rõ ràng:
→ Chính sách công nhận năng lực minh bạch, cơ hội thăng tiến lên quản lý hoặc chuyên gia chỉ sau 6 tháng - 1 năm
4. Hỗ trợ công cụ làm việc:
→ Ứng dụng công nghệ AI trong phần mềm CRM giúp tự động hóa quản lý, theo dõi hoạt động kinh doanh, rút ngắn thời gian xử lý, nâng cao năng suất và thúc đẩy tăng trưởng trong kỷ nguyên công nghệ số.
→ Được cung cấp tài khoản Chữ ký số cá nhân, ChatGPT, công cụ AI Marketing,… giúp nâng cao tính chuyên nghiệp, tối ưu năng suất và hiệu quả làm việc.
→ Trang bị đầy đủ phương tiện làm việc: máy tính, thẻ, sim điện thoại,… đảm bảo hỗ trợ tốt nhất cho công việc.
5. Đào tạo và phát triển bản thân
→ Đào tạo theo từng giai đoạn phát triển với lộ trình rõ ràng, hỗ trợ học tập và phát triển cá nhân toàn diện.
→ Cung cấp hệ thống tài liệu đào tạo đầy đủ, học tập mọi lúc, mọi nơi trên nền tảng E-learning.
→ Thực chiến với khách hàng doanh nghiệp, tận dụng mọi trải nghiệm – từ việc bị từ chối đến chốt sales thành công – để nâng cao kỹ năng và tích lũy kinh nghiệm.
6. Mở rộng networking với các cấp C-levels:
→ CEO, Giám đốc, Trưởng phòng,...
7. Môi trường làm việc thân thiện, trẻ trung, năng động:
→ Cháy hết mình tại các CLB theo theo sở thích (Bóng đá, Văn nghệ, Cầu Lông, Tennis, Pickleball...), chương trình teambuilding, du lịch định kỳ
8. Chế độ phúc lợi:
→ Bảo hiểm toàn diện, chăm sóc sức khỏe định kỳ, nghỉ phép năm, thưởng lễ tết và các ưu đãi cho nhân viên.

QUY TRÌNH TUYỂN DỤNG:
→ Vòng 1: Phỏng vấn đánh giá năng lực (trực tiếp)
→ Vòng 2: Thuyết trình - Xử lý tình huống (trực tiếp)",2025-05-15,Kinh Doanh,Phần Mềm CNTT/Dịch vụ Phần mềm,1.0,Cử nhân,Không hiển thị,08:00 - 17:30,Nhân viên,"Telesales, Tư Vấn Dịch Vụ, Kinh doanh & Phát triển khách hàng, Bán hàng & Chăm sóc khách hàng, Cung cấp Giải pháp",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Phần Mềm CNTT/Dịch vụ Phần mềm, Telesales, Tư Vấn Dịch Vụ, Kinh doanh & Phát triển khách hàng, Bán hàng & Chăm sóc khách hàng, Cung cấp Giải pháp, MISA Jointstock Company, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,22,30
"Graphic Designer (Làm Việc Tại Quận 4, Hồ Chí Minh)",CÔNG TY TNHH JVA THÀNH PHỐ HỒ CHÍ MINH,Thương lượng,"TP. Hồ Chí Minh, 1349 Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP Hồ Chí Minh, Việt Nam"," YÊU CẦU CÔNG VIỆC
- Có kinh nghiệm 1 năm trở lên ở vị trí Designer
- Ưu tiên có kinh nghiệm và kiến thức về ô tô.
- Có kỹ năng giao tiếp tốt
- Nhanh nhẹn, thích nghi, chủ động trong công việc.
- Biết tiếng anh giao tiếp
- Thành thạo các kỹ năng về máy tính

 QUYỀN LỢI ĐƯỢC HƯỞNG
- Thu nhập: (theo năng lực), thử việc 02 tháng.
- Lương tháng 13, Thưởng các ngày nghỉ Lễ và thưởng Tết
- Được trang bị đầy đủ các trang thiết bị phục vụ cho công việc
- Chế độ hiếu hỷ, sinh nhật, liên hoan... theo cơ chế công ty
- Tham gia du lịch, nghỉ mát hàng năm
- Môi trường làm việc năng động, chuyên nghiệp, thân thiện, nhiều cơ hội thăng tiến, cơ hội tăng lương
- Được đóng BHXH, BHYT, BHTN... và tham gia đầy đủ các chế độ phúc lợi khác theo quy định của Nhà Nước",2025-05-15,Thiết Kế,Bán lẻ/Bán sỉ,1.0,Cử nhân,Không hiển thị,08:30 - 17:30,Nhân viên,"Digital Marketing, Banner Design, Event Marketing, Poster Design, social media",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Thiết Kế, Thiết Kế Đồ Họa, Bán lẻ/Bán sỉ, Digital Marketing, Banner Design, Event Marketing, Poster Design, social media, CÔNG TY TNHH JVA THÀNH PHỐ HỒ CHÍ MINH, Hồ Chí Minh",Thiết Kế Đồ Họa,24,35
Customer Service Representative Staff - HCM,"Orient Express Container Co., Ltd",Thương lượng,"Lầu 7, Viettel Tower B, 285 Cách mạng Tháng 8, Phường 12, Quận 10, Hồ Chí Minh, VP HCM: 7th FL., Viettel Tower B, No.285 Cach Mang Thang 8 St., Ward 12, Dist.10, Hochiminh City","1. Experience at least 1 - 2 years.
2. Good collaboration and multitasking skills, highly discipline and can take the pressure
3. Computer skill is required
4. Have experience in AIR export/ import & Sea Import
5. Please submit your CV in English version
6. Good English

► Working condition & Benefits",2025-05-15,Dịch Vụ Khách Hàng,Nhập khẩu/Xuất khẩu,0.0,,,,Mới Tốt Nghiệp,"Customer Service, SEA IMPORT, AIR EXPORT, Air/Sea Shipments Handling, Reporting Skill",Tiếng Anh,Không hiển thị,,,,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Nhập khẩu/Xuất khẩu, Customer Service, SEA IMPORT, AIR EXPORT, Air/Sea Shipments Handling, Reporting Skill, Orient Express Container Co., Ltd, Hồ Chí Minh",Dịch Vụ Khách Hàng,0,100
Procurement Specialist,AJINOMOTO VIETNAM COMPANY,$ 500-700 /tháng,"Bien Hoa 1 Industrial Zone, An Binh Ward, Bien Hoa City, Dong Nai Province, LOCATION Road 11, Bien Hoa I Industrial Zone, Bien Hoa City, Dong Nai","• Required University of Economics, Foreign Trade.
• Majoring in Supply chain, Logistics and Food Technology.
• English: Proficient in 4 skills.
• Experience working with ERP system (SAP) is a plus.",2025-05-15,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Sản xuất,1.0,Cử nhân,1,07:30 - 16:00,Nhân viên,"English Language Proficiency, ERP SAP System, Food Technology, Logistics, Supply Chain Management",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Sản xuất, English Language Proficiency, ERP SAP System, Food Technology, Logistics, Supply Chain Management, AJINOMOTO VIETNAM COMPANY, Đồng Nai",Quản Lý Chuỗi Cung Ứng,24,28
Business Development Manager,Fr. Meyer's Sohn Vietnam Company Limited,Thương lượng,"Hà Nội, Hanoi, Vietnam, Unit 1104, Floor 11, Central Plaza, 17 Le Duan, Ben Nghe Ward, Dist 1, HCMC",,2025-05-15,Kinh Doanh,Hậu cần/Giao nhận,3.0,,,,Trưởng phòng,"Logistics Sales, Sales Support, Customer Development, Freight Forwarding Sales, Kinh Doanh Vận Tải",Tiếng Anh,Không hiển thị,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hậu cần/Giao nhận, Logistics Sales, Sales Support, Customer Development, Freight Forwarding Sales, Kinh Doanh Vận Tải, Fr. Meyer's Sohn Vietnam Company Limited, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100
Specialist Consultant (Immigration & Property),CÔNG TY TNHH AUSTVINA EDUCATION AND IMMIGRATION SERVICES,Thương lượng,"Room 19, Level 46, Bitexco Tower, No. 2 Hai Trieu Street, Ben Nghe Ward, District 1, HCM City","• Đã từng có kinh nghiệm ở vị trí Nhân viên tư vấn 3 năm trở lên.
• Có kỹ năng tư vấn, giao tiếp ở mức xuất sắc.
• Có tư duy phân tích và tổng hợp.
• Có kỹ năng giao tiếp và giao tiếp tinh tế, hiệu quả.
• Có kỹ năng về tiếp cận định hướng khách hàng.
• Ưu tiên các ứng viên đã có kinh nghiệm tư vấn về mảng định cư hoặc du học, bank, bất động sản.
QUYỀN LỢI & PHÚC LỢI
- Lương cơ bản thỏa thuận theo năng lực và kinh nghiệm của ứng viên.
- Mức hoa hồng cao, tổng thu nhập cao.
- Được đóng đầy đủ các khoản BHXH theo đúng quy định của Luật lao động
- Môi trường làm việc năng động.",2025-05-15,Kinh Doanh,Luật/Dịch vụ pháp lý,3.0,Không giới hạn,Không hiển thị,08:30 - 17:30,Nhân viên,"Consulting, Analytical Thinking, Business Development, Tư Vấn, Tư Vấn Khách Hàng",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Luật/Dịch vụ pháp lý, Consulting, Analytical Thinking, Business Development, Tư Vấn, Tư Vấn Khách Hàng, CÔNG TY TNHH AUSTVINA EDUCATION AND IMMIGRATION SERVICES, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100
Business Development Manager,Fr. Meyer's Sohn Vietnam Company Limited,Thương lượng,"Hải Phòng, Hai Phong, Vietnam, Unit 1104, Floor 11, Central Plaza, 17 Le Duan, Ben Nghe Ward, Dist 1, HCMC",,2025-05-15,Kinh Doanh,Hậu cần/Giao nhận,3.0,,,,Trưởng phòng,"Logistics Sales, Customer Development, Freight Forwarding Sales, Business Development, English",Tiếng Anh,Không hiển thị,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hậu cần/Giao nhận, Logistics Sales, Customer Development, Freight Forwarding Sales, Business Development, English, Fr. Meyer's Sohn Vietnam Company Limited, Hải Phòng",Bán Hàng/Phát Triển Kinh Doanh,0,100
Import & Export Executive,AJINOMOTO VIETNAM COMPANY,$ 500-700 /tháng,"Bien Hoa 1 Industrial Zone, An Binh Ward, Bien Hoa City, Dong Nai Province, LOCATION Road 11, Bien Hoa I Industrial Zone, Bien Hoa City, Dong Nai","REQUIREMENT
• Required University of Economics, Foreign Trade, National Universities - HCMC.
• Majoring in import tax, import-export goods.
• Integrity, able to work individually and in a team under pressure.
• Be open-minded; disciplined.

WORKING TIME:
Monday to Friday: 7:30 A.M to 4:00 P.M

WORKING PLACE:
Ajinomoto Viet Nam (Bien Hoa 1 Industrial Zone, An Binh Ward, Bien Hoa City, Dong Nai Province)",2025-05-15,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hàng tiêu dùng,1.0,Cử nhân,1,07:30 - 16:00,Mới Tốt Nghiệp,"Collaboration, Contract Management, Customs Regulation, Import-Export, Negotiation Skills",Tiếng Anh,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Hàng tiêu dùng, Collaboration, Contract Management, Customs Regulation, Import-Export, Negotiation Skills, AJINOMOTO VIETNAM COMPANY, Đồng Nai",Xuất Nhập Khẩu & Thủ Tục Hải Quan,24,28
Nhân Viên Thiết Kế Đồ Hoạ - Graphic Designer (Chỉ Tuyển Nam),Công Ty Cổ phần Tập đoàn cơ điện Phương Linh,"$ 700-1,000 /tháng","M08-L14 Khu A, KĐT Dương Nội, P. Dương Nội, Q. Hà Đông, Hà Nội, M08- Lô 14 Khu A, Khu đô thị Dương Nội, P. Dương Nội, Q. Hà Đông, Hà Nội","• Tốt nghiệp Đại học Mỹ thuật Công nghiệp Hà Nội, Đại học Mỹ thuật Việt Nam, Đại học Sư phạm Nghệ thuật Trung ương, Đại học Kiến Trúc,.... chuyên ngành thiết kế đồ hoạ.
• 03 năm kinh nghiệm trở lên ở vị trí tương đương - Đam mê về Media, kênh truyền thông mạng xã hội.
• Sáng tạo, nắm bắt được gu thẩm mỹ của Ban lãnh đạo. Ưu tiên ứng viên đã từng làm trong ngành Cơ khí, công nghiệp, Bán lẻ",2025-05-15,Thiết Kế,Sản xuất,3.0,,,,Nhân viên,"Adobe Illustrator, Adobe Photoshop, Adobe Premiere",Bất kỳ,Không giới hạn,,,,"Thiết Kế, Thiết Kế Đồ Họa, Sản xuất, Adobe Illustrator, Adobe Photoshop, Adobe Premiere, Công Ty Cổ phần Tập đoàn cơ điện Phương Linh, Hà Nội",Thiết Kế Đồ Họa,0,100
Chuyên Viên Nhân Sự,Công ty cổ phần consortio priority,8tr-12tr ₫/tháng,"29/24 Yên Thế, Phường 2, Quận Tân Bình, TP HCM, Tầng 12, Toà Pancific – 83B Lý Thường Kiệt, Hoàn Kiếm, Hà Nội","• Tốt nghiệp trình độ Cao đẳng trở lên chuyên ngành quản trị nhân sự, hành chính;
• Ít nhất 1 năm kinh nghiệm trong lĩnh vực liên quan;
• Hiểu rõ quy định về Luật Lao động;
• Có khả năng giao tiếp tốt, linh hoạt, biết quan sát, lắng nghe.
• Có kỹ năng thuyết phục, đàm phán;
• Trình độ sử dụng các công cụ văn phòng tốt.
• Giao tiếp tốt bằng Tiếng Anh.


Quyền lợi:
• Thu nhập: 8 triệu – 12 triệu đồng/tháng (thỏa thuận trong quá trình phỏng vấn)
• Môi trường làm việc ổn định, lâu dài, thân thiện, luôn coi trọng giá trị năng lực chuyên môn của người lao động;
• Được cấp phát đồng phục;
• Chế độ nghỉ phép, các khoản BHXH, BHYT, BHTN theo quy định của Nhà nước;
• Được đào tạo về nghiệp vụ, ngoại ngữ trong quá trình làm việc;
• Chính sách đãi ngộ xứng đáng với những đóng góp của các thành viên.


Địa điểm làm việc:
- 29/24 Yên Thế, Phường 2, Quận Tân Bình, Tp. Hồ Chí Minh
- Thời gian làm việc: Từ thứ Hai đến thứ Sáu và 2 thứ Bảy/ tháng",2025-05-15,Nhân Sự/Tuyển Dụng,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,1.0,Cử nhân,1,09:00 - 18:00,Nhân viên,"Hành Chính, Nhân Sự, Quản Lý Hồ Sơ, Quản Trị Nhân Sự, Tuyển Dụng",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Hành Chính, Nhân Sự, Quản Lý Hồ Sơ, Quản Trị Nhân Sự, Tuyển Dụng, Công ty cổ phần consortio priority, Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100
Trợ Lý Tiếng Trung,Chicilon Media,Thương lượng,"Tầng 17, Tòa nhà Vietcombank, Số 5 Công Trường Mê Linh, P. Bến Nghé, Q.1, TP. Hồ Chí Minh, 17th Floor, Vietcombank Tower, No. 5 Me Linh Square, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam","* Yêu cầu cần phải có:
- Tốt nghiệp Cử nhân trở lên chuyên ngành tiếng Trung. Thông thạo các kỹ năng nghe, nói, đọc, viết. Từng lấy chứng nhận HSK cấp 5 hoặc 6, chứng chỉ TOCFL ban B (cấp 4 trở lên)
- Nam/nữ ngoại hình ưa nhìn. Nam cao trên 1m68, nữ cao trên 1m56.
- Kinh nghiệm làm việc ít nhất 3 năm ở vị trí tương đương.
- Am hiểu lễ nghi thương mại, cẩn thận, tỉ mỉ. Tư duy nhạy bén, có khả năng lĩnh hội và thực hiện tốt yêu cầu của lãnh đạo. Chủ động, có thể làm việc độc lập và làm việc theo nhóm.

* Yêu cầu khác:
- Ưu tiên người từng du học Trung Quốc.
- Có đạo đức nghề nghiệp và phẩm chất tốt.

* Đãi ngộ
- Chế độ lương phù hợp với năng lực;
- Làm việc từ thứ 2 đến thứ 6 hàng tuần. Nghỉ T7 & Chủ nhật. Làm việc 8h/ngày;
- Được hưởng nhiều chế độ hỗ trợ và đãi ngộ từ công ty: hỗ trợ tiền cơm trưa, gửi xe, team building hàng năm...;
- Được làm việc trong môi trường truyền thông năng động, chuyên nghiệp;
- Được hưởng các chế độ nghỉ lễ tết theo quy định nhà nước;
- Đào tạo kĩ năng mềm và kĩ năng chuyên môn.",2025-05-15,Hành Chính Văn Phòng,Truyền thông/Báo chí/Quảng cáo,3.0,Cử nhân,Không hiển thị,,Nhân viên,"Tiếng Trung, Biên Phiên Dịch Tiếng Trung, Trợ Lý, HSK 5, Thương Mại",Bất kỳ,Người Việt Nam,Bất kỳ,,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Truyền thông/Báo chí/Quảng cáo, Tiếng Trung, Biên Phiên Dịch Tiếng Trung, Trợ Lý, HSK 5, Thương Mại, Chicilon Media, Hồ Chí Minh",Hành Chính,25,30
Nhân Viên Kỹ Thuật – Kỹ Sư Hóa (Chemical Engineer),"Đông Bắc Co. , Ltd.",Thương lượng,"10C Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP.HCM, 10C Hoang Hoa Tham Street, Binh Thanh District , HCMC","• Giới tính: Nam
• Tuổi: 28 – 35 tuổi
• Ưu tiên đã có gia đình.",2025-05-15,Khoa Học & Kỹ Thuật,Hoá chất/Hoá sinh,3.0,,,,Nhân viên,"Kỹ Thuật Bao Bì, Kỹ sư hóa học, Technical Support, hóa học, Polymer",Bất kỳ,Không hiển thị,,,,"Khoa Học & Kỹ Thuật, Kỹ Thuật Hóa Học, Hoá chất/Hoá sinh, Kỹ Thuật Bao Bì, Kỹ sư hóa học, Technical Support, hóa học, Polymer, Đông Bắc Co. , Ltd., Hồ Chí Minh",Kỹ Thuật Hóa Học,0,100
